CompanyID,CompanyName,Department,Address,City,Province,PostalCode,ContactName,ContactPhone,AccountNumberExactLenght,AccountNumberMinimumLength,AccountNumberMaximumLength,EditRulesForAccountNumbers,DataTypeFormatForAccountNumbers,ValidStartForAccountNumbers,InvalidStartForAccountNumbers,ValidEndForAccountnumbers,InvalidEndForAccountNumbers,Timestamp,CCIN,CompanyFrenchName,CompanyEnglishShortName,CompanyFrenchShortName,LanguageIndicator,EffectiveDate,CurrentRecord,CreditorType
"171","BROOKS AB (CITY OF) TAXES","","Bag 880","BROOKS","AB","T1R 1B7","Else Hansen","=""0""","10","","99","","NNNNNNNNNN","","","","","1/19/2011 9:02:03 AM","90023601","BROOKS AB (CITY OF) TAXES","BROOKS AB TAXES","BROOKS AB TAXES","E","11/9/1999 12:00:00 AM","Y","CR"
"172","BROOKS AB (CITY OF) UTILITIES","","Bag 880","BROOKS","AB","T1R 1B7","Else Hansen","=""0""","13","","99","","NNNNNNNNNNNNN","","","","","1/19/2011 8:58:25 AM","90023610","","BROOKS AB UTIL","BROOKS AB UTIL","E","11/9/1999 12:00:00 AM","Y","CR"
"173","KITCHENER-WILMOT HYDRO INC.","C.S.R.","301 VICTORIA STREET SOUTH,","KITCHENER","ON","N2G 4L2","Penny Tucker","=""0""","11","","99","","ANNNN NNN NNN","","","","","6/3/2014 2:05:44 PM","90006372","","KITCH-WILMT-HYD","KITCH-WILMT-HYD","E","2/15/1998 12:00:00 AM","Y","CR"
"174","RECORD (THE) KITCHENER -CIRCULATION","ACCOUNTING","225 FAIRWAY ROAD","KITCHENER","ON","N2G 4E5","Melissa Wallace","=""0""","99","","=""08""","","NNNNNNNN","","","","","12/17/2010 8:22:08 AM","=""00000000""","","RECORD(KITC)CIR","RECORD(KITC)CIR","E","2/15/1998 12:00:00 AM","Y","CR"
"177","ROLAND MB (RM) TAXES","","Box 119","ROLAND","MB","R0G 1T0","Dianne Toews","=""0""","99","","=""06""","","NNNNNN","","","","","12/7/2008 4:53:56 AM","=""00000000""","ROLAND MB (RM) TAXES","ROLAND  TAX","ROLAND  TAX","E","2/15/1998 12:00:00 AM","Y","CR"
"178","LONDON FREE PRESS","CORPORATE CASH RECEPTS","369 YORK STREET","LONDON","ON","N6A 4G1","Peggy Brule","=""0""","99","","=""08""","","XXNNNNNN","","","","","7/28/2010 12:00:08 PM","=""00000000""","","LDN FREE PRESS","LDN FREE PRESS","E","2/15/1998 12:00:00 AM","Y","CR"
"180","LONDON HYDRO ELECTRIC COMMISSION","","P.O. BOX 3060","LONDON","ON","N6A 4J8","Customer Inquiry","=""0""","99","","=""08""","","NNNNNNNN","","","","","10/28/2011 10:50:00 AM","90007380","","LONDON HYDRO","LONDON HYDRO","E","9/13/2000 12:00:00 AM","Y","CR"
"181","MILTON HYDRO DISTRIBUTION INC.","ACCOUNTING","55 THOMPSON ROAD SOUTH","MILTON","ON","L9T 4N9","Kathy Wright","=""0""","8","","99","","NNNNNNNN","","","","","11/25/2010 9:05:19 AM","90018911","","MILTON HYDRO","MILTON HYDRO","E","10/6/2000 12:00:00 AM","Y","CR"
"182","MILTON ONTARIO, TOWN OF - TAXES","TREASURY","150 Mary St","MILTON","ON","L9T 6Z5","Carol Radonicich X 2193","=""0""","15","","99","","NNN NNN NNNNN NNNN","=""0""","","=""0000""","","4/23/2015 11:30:26 AM","90013168","","MILTON - TAXES","MILTON - TAXES","E","4/17/2000 12:00:00 AM","Y","CR"
"184","TRENT HILLS  WATER AND SEWER","","P. O. Box 1030 66 Front Street S.","CAMPBELLFORD","ON","K0L 1L0","Debbie West","=""0""","11","","99","","NNNNNNNNNNN","","","","","12/7/2008 4:53:56 AM","90017707","","TRENT HILLS-W/S","TRENT HILLS-W/S","E","2/15/1998 12:00:00 AM","Y","CR"
"185","NIAGARA PENINSULA ENERGY INC.","MIS","7447 PIN OAK DRIVE","NIAGARA FALLS","ON","L2E 6S5","Margaret Battista","=""0""","99","","=""09""","","NNNNNNNNN","","","","","10/25/2012 4:11:19 PM","90007709","","NIAG PEN ENERGY","NIAG PEN ENERGY","E","12/24/1999 12:00:00 AM","Y","CR"
"186","NIAGARA FALLS ONTARIO - TAXES","MANAGER OF REVENUE","4310 QUEEN STREET","NIAGARA FALLS","ON","L2E 2L1","Laura Potalivo","=""0""","19","","99","","NNNNNNNNNNNNNNNNNNN","2725                                                                                               ","","=""0000                                                                                               ""","","8/1/2012 2:42:30 PM","90007246","","NIAG FALLS TAX","NIAG FALLS TAX","E","6/29/2000 12:00:00 AM","Y","CR"
"188","NIAGARA-ON-THE-LAKE ONTARIO - TAXES","TREASURY","P.O. BOX 100","VIRGIL","ON","L0S 1T0","Donna Lake -Revenue Coordinator","=""0""","19","","99","","NNNNNNNNNNNNNNNNNNN","","","","","8/29/2013 9:19:19 AM","90008771","","NGR ON LK-TAXES","NGR ON LK-TAXES","E","2/15/1998 12:00:00 AM","Y","CR"
"189","NIAGARA-ON-THE-LAKE ONTARIO - WATER","TREASURY","P O BOX 100","VIRGIL","ON","L0S 1T0","Donna Lake - Revenu Corodinator","=""0""","10","","99","","AAAAANNNNN","","","","","8/29/2013 9:16:14 AM","90008771","","NGR ON LK-WATER","NGR ON LK-WATER","E","2/15/1998 12:00:00 AM","Y","CR"
"190","NOR-DEL CABLEVISION LIMITED (ONT)","C S R","P. O. BOX 340","NORWICH","ON","N0J 1P0","Nancy Baxter","=""0""","99","","=""08""","","XXXXXXXX","","","","","4/14/2014 9:59:24 AM","=""00000000""","","NOR-DEL CABLE","NOR-DEL CABLE","E","1/20/2000 12:00:00 AM","Y","CR"
"191","NORTH BAY ONTARIO - HYDRO","FINANCE","1350 FISHER ST","NORTH BAY","ON","P1B 2H1","Back Cashier","=""0""","99","","14","","NNNNNNNNNNNNNN","","","","","8/4/2011 9:04:12 AM","90002312","","NORTH BAY HYDRO","NORTH BAY HYDRO","E","1/21/2000 12:00:00 AM","Y","CR"
"192","NORTH BAY ONTARIO - TAXES","FINANCIAL SERVICES","200 MCINTYRE STREET","NORTH BAY","ON","P1B 8H8","Customer Service","=""0""","15","","99","","NNNNNNNNNNNNNNN","","","","","5/20/2014 8:37:32 AM","90002438","","NORTH BAY TAXES","NORTH BAY TAXES","E","2/17/2000 12:00:00 AM","Y","CR"
"193","NORTH BAY ONTARIO - WATER","FINANCIAL SERVICES","200 MCINTYRE STREET","NORTH BAY","ON","P1B 8H8","Jean chultz, Head Cashier","=""0""","99","","10","","NNNNNNNNNN","","","","","1/5/2012 8:36:46 AM","90002447","","NORTH BAY WATER","NORTH BAY WATER","E","2/17/2000 12:00:00 AM","Y","CR"
"195","NORTHERNTEL","CUSTOMER SERVICE","25 PAGET STREET","NEW LISKEARD","ON","P0J 1P0","Susan Beaudoin","=""0""","15","","99","M","NNNNNNNNNNNNNNN","=""014  015  016                                                                                      ""","","","","8/22/2012 10:24:47 AM","90023040","","NORTHERNTEL","NORTHERNTEL","E","2/15/1998 12:00:00 AM","Y","CR"
"197","ORANGEVILLE HYDRO LIMITED","OFFICE SUPERVISOR","400 C LINE, P.O. BOX 400","ORANGEVILLE","ON","L9W 2Z7","Kim MacDougald","=""0""","10","","99","","NNNNNNNNNN","","","","","6/16/2011 9:51:33 AM","90005701","","ORANGEVILLE HYD","ORANGEVILLE HYD","E","2/15/1998 12:00:00 AM","Y","CR"
"198","OSHAWA PUC NETWORKS INC.","HEAD CASHIER","100 SIMCOE STREET SOUTH","OSHAWA","ON","L1H 4G6","Cash Desk","=""0""","99","","10","","NNNNNNNNNN","","","","","6/16/2011 9:52:53 AM","90008469","","OSHAWA-PUC","OSHAWA-PUC","E","11/29/1999 12:00:00 AM","Y","CR"
"199","CHEVRON CANADA (WHOLESALE)","","1500 - 1050 West Pender St.","VANCOUVER","BC","V6E 3T4","Judy Fong","=""0""","10","","99","M","NNNNNNNNNN","=""000                                                                                                ""","","","","11/5/2014 3:23:55 PM","90005603","","CHEVRON WHLSALE","CHEVRON WHLSALE","E","6/14/2000 12:00:00 AM","Y","CR"
"200","HYDRO OTTAWA","CASH SECTION","P.O. BOX 8700","OTTAWA","ON","K1G 3S4","Cindy McKee","=""0""","20","","99","","NNNNNNNNNNNNNNNNNNNN","","","","","3/17/2015 9:11:15 AM","90004338","","HYDRO OTTAWA","HYDRO OTTAWA","E","11/1/2000 12:00:00 AM","Y","CR"
"201","FORT SASKATCHEWAN (AB) TAXES","","10005 - 102nd St.","FORT SASKATCHEWAN","AB","T8L 2C5","Angela Reaugh","=""0""","7","","99","","NNNNNNN","","","","","11/8/2012 12:27:11 PM","90022933","FORT SASKATCHEWAN (AB) TAXES","FORT SASK TAXES","FORT SASK TAXES","E","2/15/1998 12:00:00 AM","Y","CR"
"202","PETERBOROUGH ONTARIO - TAXES","MANAGER - FINANCIAL SERVICES","500 GEORGE STREET NORTH","PETERBOROUGH","ON","K9H 3R9","Chris Heersink","=""0""","15","","99","","NNNNNNNNNNNNNNN","=""0                                                                                                  ""","","=""0000                                                                                               ""","","11/17/2011 8:31:40 AM","90004310","","PETERBOROUGH TX","PETERBOROUGH TX","E","2/15/1998 12:00:00 AM","Y","CR"
"203","PETERBOROUGH ONTARIO - UTILITIES","CUSTOMER SERVICE","P.O. BOX 4125","PETERBOROUGH","ON","K9L 1P8","David McKnight","=""0""","6","","99","","NNNNNN","","","","","6/16/2011 9:53:54 AM","90005989","","PETERBORO -UTIL","PETERBORO -UTIL","E","10/18/2000 12:00:00 AM","Y","CR"
"204","PICKERING (CITY) TAXES","TREASURY","ONE THE ESPLANADE","PICKERING","ON","L1V 6K7","Tracy Parsons","=""0""","99","","19","","NNNNNNNNNNNNNNNNNNN","=""01""","","","","5/8/2015 10:52:08 AM","90001992","","PICKERING TAX","PICKERING TAX","E","2/15/1998 12:00:00 AM","Y","CR"
"207","PORT HOPE (MUN) WATER","OFFICE","Box 117","PORT HOPE","ON","L1A 3N9","Deb McRae","=""0""","8","","99","","NNNNNNNN","","","","","12/1/2011 11:32:22 AM","90019518","","PORT HOPE-WATER","PORT HOPE-WATER","E","2/15/1998 12:00:00 AM","Y","CR"
"208","FORT SASKATCHEWAN (AB) UTILITIES","","10005 - 102nd St.","FORT SASKATCHEWAN","AB","T8L 2C5","Grace Pesklevis","=""0""","7","","99","","NNNNNNN","","","","","11/8/2012 12:27:35 PM","90074468","","FORT SASK UTIL","FORT SASK UTIL","E","2/15/1998 12:00:00 AM","Y","CR"
"209","RICHMOND HILL ONT -  WATER & SEWER","DIRECTOR OF REVENUE","225 EAST BEAVER CREEK","RICHMOND HILL","ON","L4B 3P4","Jackie Jones","=""0""","13","","99","M","NNNNNNNNNNNNN","","","","","9/11/2012 1:15:28 PM","90002517","","RICHMD HILL W/S","RICHMD HILL W/S","E","10/31/2000 12:00:00 AM","Y","CR"
"210","BLUEWATER POWER DISTRIBUTION CORP.","FINANCE DEPARTMENT","855 CONFEDERATION ST","SARNIA","ON","N7T 7L6","Sue Bernier","=""0""","7","","99","","NNNNNNN","","","","","6/8/2012 10:40:38 AM","90000975","","BLUEWATER PWR","BLUEWATER PWR","E","9/28/2000 12:00:00 AM","Y","CR"
"211","SAULT STAR, THE  (ONTARIO)","BUSINESS OFFICE","P.O.BOX 460","SAULT STE MARIE","ON","P6B 5A5","Jackie De Pasquale","=""0""","99","","=""08""","","NNNNNNNN","","","","","2/15/2013 10:05:57 AM","=""00000000""","","SAULT STAR","SAULT STAR","E","2/15/1998 12:00:00 AM","Y","CR"
"212","PUC SERVICES INC.(SAULT STE. MARIE)","FINANCE","765 QUEEN STREET EAST","SAULT STE MARIE","ON","P6A 2A8","Lenore Odber","=""0""","9","","99","","NNN NNNNN N","","","","","7/22/2011 1:58:20 PM","90004463","","PUC SERVICES","PUC SERVICES","E","1/13/2000 12:00:00 AM","Y","CR"
"213","SEARS CARD","NATIONAL CREDIT SERVICES","101 Duncan Mill Road  Suite 203","TORONTO","ON","M3B 1Z3","Geraldine Mercado","=""0""","16","","99","M","NNNNNNNNNNNNNNNN","628181                                                                                             ","","","","9/20/2012 1:32:53 PM","90039943","CARTE SEARS","SEARS CARD","CARTE SEARS","E","2/15/1998 12:00:00 AM","Y","CR"
"214","NORFOLK POWER","ACCOUNTING DEPARTMENT","70 VICTORIA STREET P.O Box 588","SIMCOE","ON","N3Y 4N6","Kathy Waslowski","=""0""","8","","99","","NNNNNNNN","","","","","12/7/2008 4:53:56 AM","90011883","","NORFOLK POWER","NORFOLK POWER","E","2/15/1998 12:00:00 AM","Y","CR"
"215","SOURCE CABLE LIMITED","","1074 UPPER WELLINGTON STREET","HAMILTON","ON","L9A 3S6","Lucy Silvestri","=""0""","9","","99","","NNNNNNNNN","","","","","12/7/2008 4:53:56 AM","90020070","","SOURDE CABLE LT","SOURCE CABLE LT","E","2/15/1998 12:00:00 AM","Y","CR"
"219","FESTIVAL HYDRO INC","CUSTOMER ACCOUNTS SUPERVISOR","187 ERIE STREET","STRATFORD","ON","N5A 6T5","Irene McInnes","=""0""","99","","12","","NNNNNNNNNNNN","","","","","6/2/2014 2:14:51 PM","90017351","","FESTIVAL HYDRO","FESTIVAL HYDRO","E","11/2/2000 12:00:00 AM","Y","CR"
"220","ST. CATHARINES ONTARIO - TAXES","FINANCE","P.O. BOX 3012","ST CATHARINES","ON","L2R 7C2","Joan Gatt","=""0""","99","","19","","NNNNNNNNNNNNNNNNNNN","","","","","6/5/2014 2:35:02 PM","90008753","","ST CATH-TAXES","ST CATH-TAXES","E","12/2/1999 12:00:00 AM","Y","CR"
"221","ST. CATHARINES ONTARIO - WATER","FINANCE","P.O. BOX 3012","ST CATHARINES","ON","L2R 7C2","Joan Gatt","=""0""","5","","99","","NNNNN","","","","","8/25/2011 8:35:34 AM","90008744","","ST CATH-WATER","ST CATH-WATER","E","12/2/1999 12:00:00 AM","Y","CR"
"222","ST. THOMAS ONTARIO - TAXES","TREASURY","PO BOX 520","ST THOMAS","ON","N5P 3V7","Gerdy MacKay","=""0""","15","","99","","NNNNNNNNNNNNNNN","","","","","12/7/2008 4:53:56 AM","=""00000000""","","ST THOMAS-TAX","ST THOMAS-TAX","E","2/15/1998 12:00:00 AM","Y","CR"
"223","GSU - GREATER SUDBURY UTILITIES","ACCOUNTING","500 REGENT STREET","SUDBURY","ON","P3E 4P1","Cheryl Wilson","=""0""","10","","99","","NNNNNNNNNN","","","","","6/2/2014 2:27:28 PM","90005747","SERVICES PUBLICS DU GRAND SUDBURY","GR. SUDBURY UTL","SERV. PUB.SUDBU","E","2/15/1998 12:00:00 AM","Y","CR"
"224","GREATER SUDBURY (CITY) - TAXES","TAX","BAG 5555, STATION A","SUDBURY","ON","P3A 4S2","Tony Derro","=""0""","15","","99","","NNN NNN NNN NN NNNN","","","","","6/2/2014 2:26:00 PM","90003874","","GR SUDBURY TAX","GR SUDBURY TAX","E","2/15/1998 12:00:00 AM","Y","CR"
"226","TBAYTEL","CELLULAR MOBILITY CUSTOMER CARE","1046 LITHIUM DRIVE","THUNDER BAY","ON","P7B 6G3","Angela Cadorin","=""0""","99","","10","","NNNNNNNNNN","","","","","6/5/2013 8:27:12 AM","90001117","","TBAYTEL","TBAYTEL","E","6/26/2000 12:00:00 AM","Y","CR"
"227","THUNDER BAY ONTARIO - HYDRO","CASHIERS","34 NORTH CUMBERLAND ST","THUNDER BAY","ON","P7A 4L4","Donna Ferrence","=""0""","12","","99","","NNNNNNNNNNNN","","","","","10/10/2013 10:42:55 AM","90001938","","THUNDER BAY-HYD","THUNDER BAY-HYD","E","2/15/1998 12:00:00 AM","Y","CR"
"228","PROVINCE OF PEI - PROPERTY TAX","","P. O. Box 880","CHARLOTTETOWN","PE","C1A 7M2","Sherri MacNevin","=""0""","99","","12","","NNN NNN NNN NNN","","","","","10/3/2012 11:25:58 AM","90014862","PROVINCE DE L'I.-P.-E.-TAX FONCIERE","PEI-PROP TXS","PEI-PROP TXS","E","2/15/1998 12:00:00 AM","Y","CR"
"230","THUNDER BAY ONTARIO - WATER","WATER BILLING DEPT.","500 DONALD STREET EAST","THUNDER BAY","ON","P7E 5V3","Catherine Peterson","=""0""","8","","99","","NNNNNNNN","","","","","8/15/2014 2:26:37 PM","90001108","","THUNDER BAY WTR","THUNDER BYA WTR","E","1/21/2000 12:00:00 AM","Y","CR"
"231","QUINTE WEST (CITY) WATER & SEWER","","7 Creswall Drive","TRENTON","ON","K8V 5R6","Susan Haggerty","=""0""","99","","11","","NNNNNNNNNNN","","","","","3/7/2013 8:16:50 AM","90007978","","QUINTE W. WT/SW","QUINTE W. WT/SW","E","2/15/1998 12:00:00 AM","Y","CR"
"232","TRIHEAT ANGLIN ENERGY SUPPLY CO.","FINANCE/CREDIT SUPERVISOR","P.O. Box 1420","KINGSTON","ON","K7L 5C6","Lorraine Brown","=""0""","8","","99","","NNNN NNNN","","","","","11/26/2010 10:38:28 AM","=""00000000""","","TRIHEAT ANGLIN","TRIHEAT ANGLIN","E","11/24/1999 12:00:00 AM","Y","CR"
"234","PRIMUS CANADA","","710 Dorval Drive Suite 700","OAKVILLE","ON","L6K 3V7","GIOMAR CORONEL","=""0""","99","","10","","XXXXXXXXXX","","77                                                                                                 ","","","5/29/2014 9:16:11 AM","90002759","PRIMUS CANADA","PRIMUS CANADA","PRIMUS CANADA","E","8/17/2000 12:00:00 AM","Y","CR"
"235","PARADISE NFLD (TOWN) TAXES","","1655 Topsail Road","PARADISE","NL","A1L 1V1","Janis Swantee","=""0""","8","","99","","XXXXXXXX","","","","","11/14/2012 12:53:57 PM","=""00000000""","","PARADISE NF TAX","PARADISE NF TAX","E","2/15/1998 12:00:00 AM","Y","CR"
"237","WATERLOO NORTH HYDRO","FINANCE DEPARTMENT","300 NORTHFIELD DRIVE EAST","WATERLOO","ON","N2J 4A3","MARJORIE BATTLER","=""0""","99","","=""09""","","NNNNNNNNN","","","","","6/4/2014 10:50:34 AM","90005783","","WATERLOO NTH HY","WATERLOO NTH HY","E","2/15/1998 12:00:00 AM","Y","CR"
"238","WATERLOO ONTARIO - TAXES","ADMIN SERVICES","100 REGINA STREET SOUTH","WATERLOO","ON","N2J 4P9","Karen Eix","=""0""","99","","15","","NNNNNNNNNNNNNNN","","","","","6/4/2014 10:51:19 AM","90019304","","WATERLOO-TAXES","WATERLOO-TAXES","E","2/15/1998 12:00:00 AM","Y","CR"
"239","WELLAND ONTARIO - HYDRO","CASHIER","950 EAST MAIN STREET","WELLAND","ON","L3B 5P6","Perry Orosz","=""0""","10","","99","","NNNNNNNNNN","","","","","2/12/2014 1:30:17 PM","90007442","","WELLAND HYDRO","WELLAND HYDRO","E","2/15/1998 12:00:00 AM","Y","CR"
"240","WELLAND ONTARIO - TAXES","TREASURY","411 EAST MAIN STREET","WELLAND","ON","L3B 3X4","Lucy Keca","=""0""","15","","99","","NNNNNNNNNNNNNNN","","","","","2/13/2013 1:19:24 PM","90009164","","WLLAND-TAXES","WLLAND-TAXES","E","2/15/1998 12:00:00 AM","Y","CR"
"241","WELLAND ONTARIO - WATER","TREASURY","411 EAST MAIN STREET","WELLAND","ON","L3B 3X4","LUCY KECA","=""0""","11","","99","","NNNNNNNNNNN","","","","","6/16/2011 11:22:18 AM","90009173","","WLLAND-WATER","WLLAND-WATER","E","2/15/1998 12:00:00 AM","Y","CR"
"244","WHITBY HYDRO (ON)","CASH FINANCE","100 TAUNTON ROAD EAST","WHITBY","ON","L1N 5R5","Oksana Cordick","=""0""","10","","99","","NNNNNNNNNN","","","","","3/2/2009 10:03:46 AM","90008600","","WHITBY HYDRO","WHITBY HYDRO","E","9/14/2000 12:00:00 AM","Y","CR"
"245","WHITBY ONTARIO - TAXES","TREASURY","575 ROSSLAND ROAD EAST","WHITBY","ON","L1N 2M8","Janet Battersby","=""0""","15","","99","","NNNNNNNNNNNNNNN","","","","","6/4/2014 10:51:09 AM","90001171","","WHITBY TAXES","WHITBY TAXES","E","8/24/2000 12:00:00 AM","Y","CR"
"246","ENWIN UTILITIES","HEAD CASHIER","P.O. BOX 1625","WINDSOR","ON","N9A 4J4","Dina Groh","=""0""","10","","99","","NNNNNNNNNN","","","","","7/4/2012 2:57:37 PM","90007950","","ENWIN UTILITIES","ENWIN UTILITIES","E","2/17/2000 12:00:00 AM","Y","CR"
"247","ESSEX POWERLINES CORP.","","360 Fairview Ave., W. Suite 218","ESSEX","ON","N8M 3G4","Monica Dupuis","=""0""","10","","99","","NNNNNNNNNN","","","","","10/1/2012 3:24:52 PM","90003534","ESSEX POWERLINES CORP.","ESSEX POWERLINE","ESSEX POWERLINE","E","7/26/2000 12:00:00 AM","Y","CR"
"251","HANOVER ON (TOWN OF) TAXES","","341 - 10th Street","HANOVER","ON","N4N 1P5","Dianne E. Mather","=""0""","19","","99","","NNNNNNNNNNNNNNNNNNN","4229                                                                                               ","","=""0000                                                                                               ""","","6/2/2014 2:31:06 PM","90078954","HANOVER ON (TOWN OF) TAXES","HANOVER TAXES","HANOVER TAXES","E","2/15/1998 12:00:00 AM","Y","CR"
"252","HANOVER ON (TOWN OF) WATER/SEWER","","341 - 10th Street","HANOVER","ON","N4N 1P5","Dianne E. Mather","=""0""","10","","99","","NNNNNNNNNN","","","","","6/2/2014 2:32:07 PM","90078963","","HANOVER WATER","HANOVER WATER","E","2/15/1998 12:00:00 AM","Y","CR"
"253","LAKELAND POWER DISTRIBUTION LTD","","5-45 Cairns Crescent","HUNTSVILLE","ON","P1H 2M2","Holly Chantler","=""0""","99","","10","","NNNNNNNNNN","","","","","3/11/2015 10:08:45 AM","90002606","","LAKELAND POWER","LAKELAND POWER","E","10/31/2000 12:00:00 AM","Y","CR"
"257","WEST ELGIN (MUN) - TAXES","","BOX 490","RODNEY","ON","N0L 2C0","Joanne Groch","=""0""","12","","99","","NNN NNNNN NNNN","","","","","11/19/2012 10:56:52 AM","=""00000000""","","WEST ELGIN-TXS","WEST ELGIN-TXS","E","2/15/1998 12:00:00 AM","Y","CR"
"258","BARRIE ONT - TAXES","","PO BOX 400","BARRIE","ON","L4M 4T5","Sharyn Ross","=""0""","19","","99","","NNNNNNNNNNNNNNNNNNN","43420                                                                                              ","","=""0000                                                                                               ""","","5/30/2012 3:03:39 PM","90003838","","BARRIE-TAXES","BARRIE-TAXES","E","2/15/1998 12:00:00 AM","Y","CR"
"261","E.L.K. ENERGY INC.","","172 FOREST AVENUE","ESSEX","ON","N8M 3E4","Michael Audet","=""0""","10","","99","","NNNNNNNNNN","","","","","7/4/2012 1:42:03 PM","90001206","","E.L.K. ENERGY","E.L.K. ENERGY","E","2/28/2000 12:00:00 AM","Y","CR"
"264","GRIMSBY ONTARIO - TAXES","","BOX 159","BRIMSBY","ON","L3M 4G3","Norene Broome","=""0""","19","","99","","NNNNNNNNNNNNNNNNNNN","","","","","4/5/2012 10:31:02 AM","90002786","","GRIMSBY-TAX","GRIMSBY-TAX","E","2/15/1998 12:00:00 AM","Y","CR"
"265","GUELPH MERCURY","","PO Box 300 Stn LCD 1","HAMILTON","ON","L8N 9Z9","Pam Stevens","=""0""","99","","=""09""","","NNNNNNNNN","","","","","5/10/2010 9:21:32 AM","=""00000000""","","GUELPH MERCURY","GUELPH MERCURY","E","2/15/1998 12:00:00 AM","Y","CR"
"267","OTTAWA (CITY) WATER AND SEWER","","P.O. Box 3438 Station D","OTTAWA","ON","K1N 9C1","Customer Service","=""0""","10","","99","","NNNNNNNNNN","=""0 1 2 3 4 5 6 7 8                                                                                  ""","","","","6/4/2014 10:22:56 AM","90001126","OTTAWA (VILLE) SERV.D'EAU & D'EGOUT","OTT WTR & SEWER","OTT EAU & EGOUT","E","6/20/2000 12:00:00 AM","Y","CR"
"269","WEST ELGIN (MUN) - WATER","","P.O. Box 490","RODNEY","ON","N0L 2C0","Carla Okolisan","=""0""","9","","99","","NNN NNNNN N","","","","","11/19/2012 10:57:08 AM","=""00000000""","","WEST ELGIN-WTR","WEST ELGIN-WTR","E","2/15/1998 12:00:00 AM","Y","CR"
"271","TORONTO STAR (ONT) - CIRCULATION","","ONE YONGE STREET 3rd Floor","TORONTO","ON","M5E 1E6","Kathleen Panos","=""0""","8","","99","","NNNNNNNN","=""0  1  2  3  4  5  6  7                                                                             ""","","","","10/20/2011 11:43:35 AM","90018920","","TORONTO STAR","TORONTO STAR","E","10/11/2000 12:00:00 AM","Y","CR"
